date,entry_time,exit_time,direction,outcome,or_high,or_low,breakout_time,breakout_price,retest_price,entry_price,target_price,stop_price,rsi,rel_volume,price_to_vwap,price_to_ema9,or_range_pct,macd,macd_signal,adx,hammer,shooting_star,features
2025-03-14,2025-03-14 09:40:00,,LONG,-1,473.08,472.87,2025-03-14 09:36:00,473.25,473.28,473.28,475.6463999999999,472.0968,55.976815013183085,2.6474059629496587,-0.00012464639507847597,0.0002883426838402592,0.04440966861927793,-0.005699506871053472,0.006174625802556935,17.142880174048663,False,True,"[np.float64(-8.453085376158853e-05), np.float64(0.021134946634264556), np.float64(0.0), np.float64(0.01902185399670961), np.float64(8.455408290530819e-05), np.float64(0.008455408290532155), 0, 0, 0, 0, np.float64(0.5597681501318309), np.float64(0.8824686543165529), np.float64(-0.005699506871053472), np.float64(0.006174625802556935), np.float64(0.17142880174048664), 0, 1]"
2025-03-14,2025-03-14 10:32:00,2025-03-14 10:51:00,SHORT,-1,473.08,472.87,2025-03-14 10:13:00,472.79,472.47,472.47,470.10765000000004,473.651175,34.92103625755287,3.1960765271438283,-0.00030913039145297194,-0.000547708222021881,0.04440966861927793,-0.10140154775399424,-0.0899482759607629,15.503733206973033,False,False,"[np.float64(2.115059221652338e-05), np.float64(0.0021150592216562826), np.float64(-8.460415829447676e-05), np.float64(0.008461131676366042), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(-2.1151934344376677e-05), np.float64(0.0021152381758166735), np.float64(0.34921036257552873), 1, np.float64(-0.10140154775399424), np.float64(-0.0899482759607629), np.float64(0.15503733206973033), 0, 0]"
2025-03-17,2025-03-17 09:53:00,,LONG,1,477.89,477.49,2025-03-17 09:39:00,477.93,477.89,477.89,480.27944999999994,476.69527500000004,53.93456144587955,1.3923651277736881,0.00017454760984869644,6.182406240018423e-05,0.08377138788246398,0.07096889951856156,0.07054604054846386,13.64961515862766,False,False,"[np.float64(0.0), np.float64(0.0), np.float64(-0.0001045981339692359), np.float64(0.01883042159222342), np.float64(-0.0001255282647809608), np.float64(0.018831603615662662), np.float64(0.00014646802812179338), np.float64(0.014646802812184712), np.float64(-0.0003348050806670777), np.float64(0.03349172126514311), np.float64(0.5393456144587955), np.float64(0.46412170925789603), np.float64(0.07096889951856156), np.float64(0.07054604054846386), np.float64(0.1364961515862766), 0, 0]"
2025-03-18,2025-03-18 09:38:00,,SHORT,1,482.43,482.18,2025-03-18 09:35:00,482.17,482.13,482.13,479.71935,483.33532499999995,42.435217564542924,1.229120705956508,-1.3274251850714514e-05,-0.00024623633914988563,0.05184785764652205,-0.03932084771111022,-0.004338570788769043,10.839906171537164,False,False,"[np.float64(-8.295141121084093e-05), np.float64(0.00829582927182604), np.float64(0.0), np.float64(0.0020738712955455122), np.float64(2.0738282870080837e-05), np.float64(0.002073828287015949), 0, 0, 0, 0, np.float64(0.42435217564542926), np.float64(0.40970690198550264), np.float64(-0.03932084771111022), np.float64(-0.004338570788769043), np.float64(0.10839906171537164), 0, 0]"
2025-03-19,2025-03-19 09:42:00,,LONG,1,476.0,475.65,2025-03-19 09:37:00,476.02,475.85,475.85,478.22925,474.66037500000004,57.52254686284965,1.3876739562624254,-4.202987483381548e-06,-3.32565270989571e-05,0.07358351729213135,0.16164626064022514,0.1691339795028164,21.178118862890752,False,False,"[np.float64(0.00014707427250759686), np.float64(0.014707427250760201), np.float64(-6.302521008394457e-05), np.float64(0.0126058365022891), np.float64(-2.100972750396224e-05), np.float64(0.004202122071654303), np.float64(-2.1011493286815508e-05), np.float64(0.0021011934778935332), np.float64(-0.0003361556400613974), np.float64(0.035729298024383335), np.float64(0.5752254686284966), np.float64(0.46255798542080845), np.float64(0.16164626064022514), np.float64(0.1691339795028164), np.float64(0.21178118862890752), 0, 0]"
2025-03-19,2025-03-19 12:19:00,,SHORT,-1,476.0,475.65,2025-03-19 12:00:00,473.98,476.2,476.2,473.81899999999996,477.3905,41.814611251212675,3.156446379430731,-0.00020722290445052138,-0.00040839908191858676,0.07358351729213135,-0.017378901864219642,-0.015431664831914873,40.417657265276866,False,False,"[np.float64(4.198505332086988e-05), np.float64(0.00839736322795072), np.float64(6.295379191678663e-05), np.float64(0.006295379191667587), np.float64(0.00023084025854114287), np.float64(0.03567606136282888), np.float64(-0.00012588909171018514), np.float64(0.016788030134522684), np.float64(-0.0002728455694076537), np.float64(0.02729200344299025), np.float64(0.41814611251212674), 1, np.float64(-0.017378901864219642), np.float64(-0.015431664831914873), np.float64(0.40417657265276863), 0, 0]"
2025-03-20,2025-03-20 14:17:00,,LONG,1,482.05,481.42,2025-03-20 12:00:00,484.17,482.7895,482.7895,485.2034474999999,481.58252625,70.30908723002928,2.5072632190586868,0.0021779369506764734,0.0011749638363902637,0.13086286402725175,0.6312924854378252,0.6677945967482711,37.51586129742914,False,False,"[np.float64(0.0003734982258833952), np.float64(0.07393818170194011), np.float64(1.825574641101113e-05), np.float64(0.05602589641433885), np.float64(6.223420806961144e-05), np.float64(0.045655467242196116), np.float64(-0.0005393183845340266), np.float64(0.1329317686156374), np.float64(0.0016396845163968443), np.float64(0.17336433078711105), np.float64(0.7030908723002928), np.float64(0.8357544063528956), np.float64(0.6312924854378252), np.float64(0.6677945967482711), np.float64(0.3751586129742914), 0, 0]"
2025-03-20,2025-03-20 09:48:00,2025-03-20 10:12:00,SHORT,1,482.05,481.42,2025-03-20 09:36:00,481.31,481.13,481.13,478.72435,482.33282499999996,21.59020800816282,1.5416275220328366,-0.00010910621229998085,-0.000478409158304105,0.13086286402725175,-0.3357235174513562,-0.331790989434615,54.080910610828745,False,False,"[np.float64(0.00010383784681833319), np.float64(0.010383784681843198), np.float64(0.00012463129907347437), np.float64(0.012463129907357873), np.float64(-0.0003531586928974262), np.float64(0.04987531172070015), np.float64(-2.0780948026821733e-05), np.float64(0.012468827930175038), np.float64(0.0), np.float64(0.0), np.float64(0.21590208008162817), np.float64(0.5138758406776122), np.float64(-0.3357235174513562), np.float64(-0.331790989434615), np.float64(0.5408091061082875), 0, 0]"
2025-03-21,2025-03-21 09:42:00,,LONG,1,477.6,477.26,2025-03-21 09:36:00,477.67,477.8,477.8,480.18899999999996,476.60550000000006,65.18885870140518,1.4878372401592215,0.0001345932489449364,0.00038800378743664155,0.07123999497130114,0.16158739581197779,0.10869837678760211,15.64258477888508,False,False,"[np.float64(0.0), np.float64(0.0), np.float64(2.094240837702266e-05), np.float64(0.008376963350789626), np.float64(0.0), np.float64(0.0), np.float64(0.00010466820180021763), np.float64(0.010466820180031687), np.float64(0.0), np.float64(0.0), np.float64(0.6518885870140518), np.float64(0.4959457467197405), np.float64(0.16158739581197779), np.float64(0.10869837678760211), np.float64(0.1564258477888508), 0, 0]"
2025-03-21,2025-03-21 10:05:00,,SHORT,1,477.6,477.26,2025-03-21 09:57:00,477.25,477.94,477.94,475.5503,479.13485,63.86622461446024,3.48928923545756,5.3147570716616244e-05,0.0005282255875966868,0.07123999497130114,0.10657152644921553,0.06290401056975567,16.04358908217676,False,False,"[np.float64(0.0), np.float64(0.0), np.float64(4.1886571165328235e-05), np.float64(0.029326127484862765), np.float64(0.00012560447151921394), np.float64(0.012560447151919086), np.float64(0.0), np.float64(0.0), np.float64(2.092093976857612e-05), np.float64(0.002092093976859538), np.float64(0.6386622461446024), 1, np.float64(0.10657152644921553), np.float64(0.06290401056975567), np.float64(0.1604358908217676), 0, 0]"
2025-03-24,2025-03-24 09:56:00,,LONG,1,486.23,485.95,2025-03-24 09:46:00,486.38,486.2,486.2,488.6309999999999,484.9845,44.5174008126295,1.52282544253409,-2.8794651762975576e-06,-0.0001529744479498163,0.05761909661488416,-0.013925212401147746,-0.0271311086466059,17.623169003240633,False,False,"[np.float64(-8.223177024446748e-05), np.float64(0.01439263097294045), np.float64(0.0), np.float64(0.002056259253164769), np.float64(0.00018510900863843993), np.float64(0.018510900863848587), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.44517400812629504), np.float64(0.5076084808446967), np.float64(-0.013925212401147746), np.float64(-0.0271311086466059), np.float64(0.17623169003240632), 0, 0]"
